,Age,Gender,City,Education,Income,Dateofjoining,Joining_Designation,Grade,Total_Business_Value,is_rating_increased,is_income_increased,is_grade_increased,is_joining_increased
1373,42.0,0.0,C27,1,20797,2018-07-09,2,2,0,0,0,0,0
1374,44.0,0.0,C14,1,100297,2017-10-23,5,5,0,0,0,0,0
1375,34.0,0.0,C3,2,45153,2020-03-13,1,1,0,0,0,0,0
1376,29.0,0.0,C1,1,56985,2020-11-03,2,2,0,0,0,0,0
1377,33.0,1.0,C16,0,44706,2020-12-08,2,2,0,0,0,0,0
1378,27.0,0.0,C25,2,29043,2018-01-19,1,1,7519640,0,0,0,0
1379,35.0,0.0,C20,0,21412,2020-09-28,2,2,0,0,0,0,0
1380,37.0,0.0,C5,2,94437,2015-08-02,1,3,14313890,0,0,0,0
1381,30.0,1.0,C13,1,72989,2018-12-02,3,3,101850,0,0,0,0
1382,40.0,0.0,C29,2,56380,2020-11-22,3,3,164520,0,0,0,0
1383,40.0,0.0,C1,2,113174,2020-11-03,4,4,0,0,0,0,0
1384,31.0,0.0,C1,1,34473,2019-06-28,2,2,0,0,0,0,0
1385,37.0,0.0,C27,0,35189,2020-04-20,3,3,0,0,0,0,0
1386,38.0,0.0,C12,0,112424,2014-08-01,2,4,7120860,0,0,0,0
1387,35.0,1.0,C28,1,98568,2019-12-12,2,2,0,0,0,0,0
1388,23.0,1.0,C6,2,71984,2018-01-13,1,3,9309340,0,0,0,0
1389,36.0,1.0,C3,1,81876,2020-12-06,2,2,0,0,0,0,0
1390,31.0,1.0,C29,0,52126,2019-11-29,2,2,6097060,1,0,0,0
1391,23.0,1.0,C21,1,40818,2020-09-14,1,1,270780,0,0,0,0
1392,29.0,0.0,C20,0,13417,2018-12-31,1,1,252760,0,0,0,0
1393,32.0,0.0,C12,2,61712,2020-03-29,3,3,0,0,0,0,0
1394,34.0,1.0,C1,2,68209,2020-08-03,3,3,948670,0,0,0,0
1395,33.0,1.0,C2,1,122837,2019-04-11,3,3,60153830,0,0,0,0
1396,47.0,0.0,C8,1,50533,2018-09-01,1,1,738300,0,0,0,0
1397,28.0,0.0,C28,1,88169,2019-11-09,3,3,11769770,1,0,0,0
1398,50.0,0.0,C29,2,55774,2018-09-05,2,2,15329900,1,0,0,0
1399,36.0,0.0,C25,1,47992,2018-09-10,1,1,454610,0,0,0,0
1400,48.0,1.0,C9,1,105513,2014-04-28,2,4,28842760,0,0,0,0
1401,25.0,0.0,C3,0,15822,2019-10-04,1,1,0,0,0,0,0
1402,33.0,1.0,C1,2,74903,2020-05-15,3,3,0,0,0,0,0
1403,26.0,0.0,C3,2,36114,2018-09-03,1,1,650770,0,0,0,0
1404,31.0,1.0,C23,0,34600,2020-12-11,2,2,0,0,0,0,0
1405,43.0,0.0,C18,0,21942,2018-10-21,1,1,4836070,0,0,0,0
1406,33.0,0.0,C3,1,127193,2020-05-01,3,3,1335220,1,0,0,0
1407,32.0,1.0,C19,0,16486,2020-04-27,1,1,0,0,0,0,0
1408,34.0,1.0,C11,1,43252,2015-08-06,1,2,16431480,1,0,0,0
1409,40.0,0.0,C10,0,100892,2015-09-06,1,4,21404140,0,0,0,0
1410,30.0,1.0,C22,2,34234,2019-11-21,1,1,3489080,1,0,0,0
1411,25.0,1.0,C22,1,60688,2019-08-01,2,2,0,0,0,0,0
1412,43.0,0.0,C20,1,21898,2016-05-17,1,1,543200,0,0,0,0
1413,43.0,1.0,C1,0,120954,2015-09-20,1,3,21851100,1,0,0,0
1414,36.0,0.0,C5,2,59481,2019-11-19,2,2,0,0,0,0,0
1415,52.0,1.0,C27,1,91839,2016-01-28,1,4,25121990,0,0,0,0
1416,35.0,0.0,C12,1,52175,2020-04-26,2,2,1139880,1,0,0,0
1417,34.0,0.0,C21,1,42844,2020-07-31,2,2,2921180,1,0,0,0
1418,42.0,0.0,C29,1,58534,2019-04-02,3,3,0,0,0,0,0
1419,33.0,1.0,C15,0,52635,2019-08-09,2,2,3416270,0,0,0,0
1420,30.2,0.0,C25,0,11068,2019-09-08,1,1,2903650,0,0,0,0
1421,34.0,1.0,C1,1,24875,2018-03-07,1,1,10734200,0,0,0,0
1422,29.0,1.0,C9,0,62689,2019-12-02,3,3,0,0,0,0,0
1423,37.0,1.0,C14,1,115978,2017-01-06,4,4,0,0,0,0,0
1424,52.0,1.0,C14,2,81784,2018-06-23,1,2,4016540,0,0,0,0
1425,34.0,1.0,C1,2,21627,2019-10-18,1,1,219010,0,0,0,0
1426,42.0,1.0,C14,2,53930,2018-07-13,1,1,21717750,0,0,0,0
1427,36.0,1.0,C27,2,70831,2020-08-02,2,2,1212980,1,0,0,0
1428,33.0,1.0,C10,2,123255,2018-01-03,2,2,4513790,0,0,0,0
1429,34.0,0.0,C16,0,41305,2017-11-29,2,2,5911900,1,0,0,0
1430,36.0,0.0,C12,2,55285,2018-07-27,1,2,14577970,0,0,0,0
1431,32.0,1.0,C9,1,65299,2020-01-04,2,2,3018940,0,0,0,0
1432,29.0,0.0,C18,2,40325,2018-08-20,1,1,500000,0,0,0,0
1433,24.0,0.0,C24,2,48711,2020-05-29,2,2,1989440,1,0,0,0
1434,40.0,1.0,C9,0,100798,2020-05-01,3,3,592150,1,0,0,0
1435,34.0,1.0,C25,1,56916,2018-08-04,1,1,3378920,0,0,0,0
1436,34.0,0.0,C15,0,30959,2020-06-09,1,1,174000,0,0,0,0
1437,33.0,0.0,C3,2,45207,2020-02-09,1,1,611520,0,0,0,0
1438,28.0,0.0,C28,2,65448,2019-08-22,2,2,0,0,0,0,0
1439,36.0,1.0,C3,2,50809,2019-06-22,3,3,123720,0,0,0,0
1440,35.0,0.0,C28,1,87794,2013-10-09,2,3,4984870,0,0,0,0
1441,34.0,0.0,C3,2,82666,2019-08-02,3,3,0,0,0,0,0
1442,34.0,1.0,C21,1,48656,2020-01-09,2,2,1799230,0,0,0,0
1443,29.0,0.0,C15,1,61789,2016-04-22,1,2,26073780,1,0,0,0
1444,34.0,0.0,C2,2,94933,2020-03-17,3,3,302530,0,0,0,0
1445,43.0,1.0,C8,2,51246,2020-08-29,2,2,0,0,0,0,0
1446,27.0,1.0,C14,0,57627,2020-02-03,1,1,152890,0,0,0,0
1447,31.0,1.0,C21,0,14166,2020-07-03,1,1,360000,0,0,0,0
1448,32.0,1.0,C9,0,17234,2019-12-19,1,1,983750,0,0,0,0
1449,39.0,0.0,C3,0,45148,2019-01-11,2,2,0,0,0,0,0
1450,27.0,1.0,C2,0,39434,2019-07-28,1,1,0,0,0,0,0
1451,30.0,1.0,C18,1,114651,2018-03-21,1,3,30735660,0,0,0,0
1452,30.0,1.0,C16,2,104897,2020-05-09,3,3,0,0,0,0,0
1453,35.0,1.0,C6,0,21129,2020-09-11,1,1,1885000,1,0,0,0
1454,25.0,0.0,C19,0,57063,2020-12-15,2,2,0,0,0,0,0
1455,34.0,0.0,C17,0,35823,2019-08-04,1,1,0,0,0,0,0
1456,43.0,1.0,C7,1,121239,2020-10-02,3,3,2094920,0,0,0,0
1457,27.0,0.0,C18,1,104754,2020-09-04,3,3,193680,0,0,0,0
1458,28.0,0.0,C26,1,39559,2016-01-28,1,2,14723750,0,0,0,0
1459,29.0,0.0,C23,0,66935,2019-01-12,2,2,510930,0,0,0,0
1460,32.0,1.0,C7,0,89503,2016-05-17,1,4,18180000,0,0,0,0
1461,24.0,0.0,C2,2,27693,2020-05-22,1,1,0,0,0,0,0
1462,36.0,1.0,C26,0,95658,2013-10-02,2,4,10223140,0,0,0,0
1463,46.0,1.0,C3,0,44497,2018-10-01,1,1,3934690,0,0,0,0
1464,33.0,0.0,C29,0,73122,2019-12-10,3,3,0,0,0,0,0
1465,37.0,1.0,C5,0,26206,2018-09-12,2,2,0,0,0,0,0
1466,42.0,0.0,C27,2,76806,2015-07-30,1,3,6492630,0,0,0,0
1467,30.0,0.0,C1,1,29283,2020-10-30,1,1,0,0,0,0,0
1468,39.0,0.0,C1,1,56536,2020-09-12,2,2,994340,1,0,0,0
1469,25.0,0.0,C2,0,47565,2020-09-28,2,2,0,0,0,0,0
1470,29.0,0.0,C8,1,39121,2019-06-06,1,1,0,0,0,0,0
1471,34.0,0.0,C1,0,29359,2018-06-18,1,1,0,0,0,0,0
1472,40.0,0.0,C24,2,43047,2020-10-18,2,2,0,0,0,0,0
1473,39.0,1.0,C11,0,96317,2014-10-31,1,3,5927690,0,0,0,0
1474,42.0,0.0,C9,0,51579,2018-05-26,1,1,0,0,0,0,0
1475,29.0,1.0,C28,0,61343,2013-09-27,1,5,0,0,0,0,0
1476,39.0,1.0,C10,1,42723,2018-06-09,1,1,0,0,0,0,0
1477,43.0,0.0,C8,2,41276,2016-04-25,1,1,13366510,0,0,0,0
1478,25.0,0.0,C19,2,22575,2018-01-13,1,1,2222160,0,0,0,0
1479,31.0,0.0,C21,1,91787,2020-07-14,3,3,504670,0,0,0,0
1480,32.0,0.0,C27,1,49122,2018-12-21,1,1,0,0,0,0,0
1481,29.0,0.0,C10,1,31773,2020-04-11,1,1,0,0,0,0,0
1482,29.0,0.0,C26,1,53928,2016-04-17,1,1,8320680,0,0,0,0
1483,30.0,0.0,C7,1,56867,2020-05-22,2,2,0,0,0,0,0
1484,27.0,1.0,C22,2,53857,2020-12-05,1,1,0,0,0,0,0
1485,39.0,0.0,C12,1,95139,2020-05-29,3,3,5814180,1,0,0,0
1486,32.0,1.0,C27,2,95822,2020-05-17,3,3,0,0,0,0,0
1487,38.0,0.0,C18,0,45163,2018-08-11,2,2,10855850,0,0,0,0
1488,23.0,0.0,C22,0,47072,2018-08-31,1,1,0,0,0,0,0
1489,31.0,0.0,C18,2,149637,2014-12-19,2,4,21356700,0,0,0,0
1490,51.0,1.0,C12,2,38478,2018-09-24,1,2,5644080,0,0,0,0
1491,32.0,1.0,C1,2,33681,2016-08-08,1,1,403730,0,0,0,0
1492,30.0,0.0,C5,2,60847,2019-08-30,2,2,153700,0,0,0,0
1493,35.0,1.0,C15,1,80094,2020-04-17,3,3,2199920,0,0,0,0
1494,41.0,0.0,C13,0,47598,2015-07-19,1,1,14401180,0,0,0,0
1495,25.0,1.0,C10,2,42975,2019-01-09,1,1,-500000,0,0,0,0
1496,29.0,0.0,C2,1,37995,2019-11-12,2,2,0,0,0,0,0
1497,42.0,1.0,C13,1,51016,2017-11-13,2,3,11165310,0,0,0,0
1498,35.0,1.0,C3,1,31500,2020-03-11,1,1,485570,0,0,0,0
1499,40.0,0.0,C27,2,67685,2019-12-30,3,3,0,0,0,0,0
1500,31.0,0.0,C28,2,22738,2018-08-18,1,1,0,0,0,0,0
1501,31.0,0.0,C4,1,30996,2018-12-02,1,1,439470,0,0,0,0
1502,39.0,0.0,C20,2,149354,2016-02-18,5,5,0,0,0,0,0
1503,22.0,1.0,C12,0,33042,2019-11-30,1,1,0,0,0,0,0
1504,39.0,0.0,C7,2,76804,2020-08-03,3,3,196060,0,0,0,0
1505,32.0,0.0,C20,1,23221,2020-10-24,3,3,0,0,0,0,0
1506,33.0,0.0,C2,2,45609,2018-07-08,1,1,626620,0,0,0,0
1507,38.0,1.0,C4,2,92440,2016-05-02,1,4,33709640,0,1,1,0
1508,34.0,1.0,C15,0,40685,2020-03-01,2,2,0,0,0,0,0
1509,27.0,1.0,C11,2,81385,2018-05-18,1,2,642820,0,0,0,0
1510,35.0,0.0,C23,2,83242,2020-06-19,2,2,484200,0,0,0,0
1511,37.0,1.0,C18,1,85332,2020-10-30,3,3,0,0,0,0,0
1512,37.0,0.0,C11,2,73566,2020-07-25,2,2,8743580,0,0,0,0
1513,29.0,0.0,C3,2,47980,2018-06-15,2,2,3834850,0,0,0,0
1514,28.0,0.0,C3,0,59205,2020-07-04,1,1,630200,0,0,0,0
1515,39.0,0.0,C25,2,91064,2020-02-06,3,3,187950,0,0,0,0
1516,40.0,1.0,C18,1,101227,2015-11-12,1,3,16483690,0,0,0,0
1517,45.0,0.0,C14,0,54718,2018-07-31,1,3,34374620,1,1,1,0
1518,30.0,1.0,C23,2,58671,2016-11-25,1,2,2591250,1,0,0,0
1519,31.0,0.0,C27,1,67067,2020-07-31,3,3,0,0,0,0,0
1520,24.0,0.0,C9,1,63577,2018-09-23,1,1,893410,0,0,0,0
1521,32.0,1.0,C4,1,49696,2019-12-05,2,2,0,0,0,0,0
1522,31.0,0.0,C25,1,22875,2019-07-04,1,1,0,0,0,0,0
1523,41.0,0.0,C29,1,54377,2020-11-17,2,2,0,0,0,0,0
1524,39.0,0.0,C26,0,61613,2018-07-17,3,3,2342890,0,0,0,0
1525,28.0,1.0,C24,2,48734,2020-05-17,2,2,2842880,1,0,0,0
1526,29.0,0.0,C14,1,60764,2018-01-22,2,3,117320,0,0,0,0
1527,38.0,0.0,C6,2,62204,2019-10-08,2,2,290950,0,0,0,0
1528,25.0,0.0,C8,1,45526,2019-12-15,1,1,768870,0,0,0,0
1529,32.0,0.0,C3,1,35542,2019-10-08,2,2,306770,0,0,0,0
1530,26.0,1.0,C16,1,57714,2020-05-30,1,1,1816830,0,0,0,0
1531,25.0,0.0,C18,2,26520,2020-11-06,2,2,0,0,0,0,0
1532,34.0,0.0,C3,2,52914,2018-05-09,1,1,-1385530,0,0,0,0
1533,31.0,1.0,C15,2,86813,2020-10-04,3,3,300830,0,0,0,0
1534,40.0,0.0,C19,0,59636,2020-05-29,3,3,2589640,0,0,0,0
1535,29.0,0.0,C2,1,16581,2020-09-19,1,1,341060,0,0,0,0
1536,52.0,0.0,C6,1,65754,2018-09-09,3,3,7067580,0,0,0,0
1537,38.0,0.0,C22,1,75835,2019-06-15,2,4,200000,0,0,0,0
1538,36.0,0.0,C13,0,90743,2018-10-05,1,3,10735670,0,0,0,0
1539,37.0,0.0,C9,2,66631,2017-06-30,1,2,18027620,0,0,0,0
1540,35.0,1.0,C23,0,51267,2020-12-13,3,3,0,0,0,0,0
1541,44.0,0.0,C14,2,88204,2019-07-12,4,4,1876530,0,0,0,0
1542,27.0,1.0,C4,0,125011,2016-01-28,1,4,15570900,0,0,0,0
1543,32.0,0.0,C3,1,44108,2020-09-14,2,2,739760,1,0,0,0
1544,27.0,1.0,C7,0,53920,2018-10-19,1,1,101890,0,0,0,0
1545,41.0,1.0,C8,1,64154,2015-07-26,1,3,20702280,0,1,1,0
1546,30.0,0.0,C25,2,25579,2020-05-15,2,2,0,0,0,0,0
1547,23.0,0.0,C16,1,30342,2020-08-29,1,1,270020,0,0,0,0
1548,37.0,1.0,C20,1,57083,2018-12-10,2,2,0,0,0,0,0
1549,44.0,0.0,C25,0,46309,2018-08-05,2,2,2094860,1,0,0,0
1550,22.0,0.0,C26,0,27023,2018-09-23,1,1,1856620,0,0,0,0
1551,51.0,0.0,C13,0,11943,2018-05-30,1,1,395400,0,0,0,0
1552,32.0,0.0,C7,1,145483,2019-07-01,3,3,4899080,0,0,0,0
1553,34.0,0.0,C16,0,46866,2020-09-06,3,3,1314850,1,0,0,0
1554,32.0,1.0,C2,1,53181,2018-12-02,1,1,0,0,0,0,0
1555,33.0,0.0,C6,0,30044,2020-01-30,1,1,5542490,1,0,0,0
1556,38.0,0.0,C5,1,42960,2020-07-13,3,3,637320,0,0,0,0
1557,41.0,0.0,C4,2,136307,2018-06-05,5,5,100370,0,0,0,0
1558,39.0,0.0,C17,0,39994,2019-06-29,2,2,0,0,0,0,0
1559,28.0,0.0,C1,2,42507,2018-05-07,1,2,1533680,0,0,0,0
1560,34.0,1.0,C20,0,48546,2020-05-22,2,2,2590880,0,0,0,0
1561,30.0,0.0,C15,0,80368,2020-06-19,2,2,4169060,1,0,0,0
1562,28.0,1.0,C7,2,22095,2018-09-14,1,1,101980,0,0,0,0
1563,38.0,0.0,C2,0,15861,2020-10-27,1,1,0,0,0,0,0
1564,31.0,1.0,C6,1,38183,2017-11-21,1,3,21029470,1,1,1,0
1565,33.0,0.0,C24,0,123565,2014-09-02,1,3,32766560,0,0,0,0
1566,28.0,1.0,C23,0,68837,2020-06-29,2,2,0,0,0,0,0
1567,35.0,0.0,C6,0,113857,2020-02-11,3,3,150350,0,0,0,0
1568,42.0,1.0,C1,1,17476,2018-12-21,1,1,103970,0,0,0,0
1569,30.0,0.0,C9,2,45811,2018-05-20,1,2,2305640,0,0,0,0
1570,39.0,1.0,C3,1,41504,2020-06-26,2,2,0,0,0,0,0
1571,33.0,1.0,C24,1,26160,2018-05-12,1,1,1682170,1,0,0,0
1572,28.0,0.0,C13,2,40671,2019-11-04,1,1,0,0,0,0,0
1573,33.0,0.0,C6,2,53062,2018-01-22,1,2,14208530,0,0,0,0
1574,34.0,1.0,C20,2,80779,2020-05-05,2,2,1684420,1,0,0,0
1575,41.0,1.0,C21,0,54180,2018-11-18,2,2,290830,0,0,0,0
1576,55.0,0.0,C3,1,76029,2018-06-15,1,3,29036280,1,1,1,0
1577,27.0,0.0,C29,2,140833,2015-08-09,1,4,11614440,0,0,0,0
1578,44.0,0.0,C21,0,53355,2015-07-19,1,2,3980110,0,0,0,0
1579,30.0,0.0,C17,2,54971,2019-12-02,2,2,0,0,0,0,0
1580,50.0,1.0,C1,1,59431,2017-12-02,1,4,20351490,0,0,0,0
1581,27.0,1.0,C28,2,48860,2019-06-29,1,1,26818060,0,0,0,0
1582,35.0,0.0,C22,0,37209,2017-12-15,1,1,17160130,1,0,0,0
1583,35.0,0.0,C14,1,37704,2019-12-01,2,2,234840,0,0,0,0
1584,39.0,0.0,C16,0,41796,2018-05-07,1,1,0,0,0,0,0
1585,44.0,1.0,C25,0,55815,2019-01-14,2,2,800710,0,0,0,0
1586,29.0,0.0,C27,1,78511,2020-08-09,2,2,0,0,0,0,0
1587,34.0,1.0,C29,1,85688,2014-08-11,1,3,29146990,0,0,0,0
1588,41.0,0.0,C11,2,51764,2018-11-30,2,2,3143290,0,0,0,0
1589,33.0,0.0,C12,1,38416,2019-12-10,1,1,473500,0,0,0,0
1590,26.0,1.0,C20,2,90560,2017-02-05,1,3,1850000,0,0,0,0
1591,43.0,1.0,C27,0,78444,2016-03-27,1,3,2357650,0,0,0,0
1592,33.0,1.0,C21,1,127737,2020-01-04,3,3,4346800,1,0,0,0
1593,29.0,0.0,C5,0,42573,2020-07-31,2,2,2458110,0,0,0,0
1594,36.0,1.0,C12,0,63739,2020-03-27,3,3,0,0,0,0,0
1595,33.0,1.0,C8,0,53926,2020-10-02,2,2,0,0,0,0,0
1596,38.0,0.0,C26,1,55601,2018-05-09,2,2,17454920,1,0,0,0
1597,45.0,1.0,C2,2,74090,2016-01-21,1,3,27099710,1,0,0,0
1598,38.0,0.0,C15,1,18948,2018-05-02,1,1,638080,0,0,0,0
1599,40.0,1.0,C26,0,126742,2019-04-29,1,5,52526160,0,1,1,0
1600,30.0,1.0,C6,0,43578,2018-12-10,2,2,5587800,0,0,0,0
1601,46.0,0.0,C21,1,77647,2017-11-01,3,3,4280480,0,0,0,0
1602,33.0,1.0,C14,0,66854,2020-12-11,2,2,0,0,0,0,0
1603,33.0,0.0,C17,1,52471,2019-11-18,3,3,4453830,1,0,0,0
1604,34.0,1.0,C12,0,53123,2019-12-28,3,3,197080,0,0,0,0
1605,30.0,0.0,C24,1,44443,2020-05-29,1,1,1205820,1,0,0,0
1606,30.0,0.0,C16,1,18192,2018-07-13,1,1,2895700,0,0,0,0
1607,33.0,0.0,C20,1,27895,2017-02-07,1,2,471290,0,0,0,0
1608,27.0,1.0,C20,0,41255,2020-02-04,2,2,4030510,0,0,0,0
1609,30.0,1.0,C10,0,39830,2020-02-01,2,2,0,0,0,0,0
1610,32.0,1.0,C14,1,79599,2019-07-22,3,3,0,0,0,0,0
1611,33.0,1.0,C27,1,79239,2018-11-06,3,3,0,0,0,0,0
1612,44.0,0.0,C19,2,67732,2015-07-19,1,2,20918330,1,0,0,0
1613,39.0,0.0,C26,1,132819,2017-01-20,5,5,1675670,0,0,0,0
1614,33.0,1.0,C7,2,51264,2020-02-09,3,3,0,0,0,0,0
1615,26.0,0.0,C28,2,33721,2020-06-24,1,1,0,0,0,0,0
1616,41.0,1.0,C15,0,71593,2018-12-07,2,2,0,0,0,0,0
1617,33.0,0.0,C16,2,123750,2019-04-07,2,4,6594920,0,0,0,0
1618,37.0,0.0,C16,0,36230,2019-08-31,3,3,0,0,0,0,0
1619,30.0,0.0,C15,2,57581,2017-11-26,1,1,221040,0,0,0,0
1620,30.0,0.0,C13,0,24538,2019-11-17,1,1,4413820,0,0,0,0
1621,28.0,0.0,C11,2,96265,2019-07-11,3,3,0,0,0,0,0
1622,35.0,1.0,C9,0,39246,2020-08-07,2,2,0,0,0,0,0
1623,27.0,0.0,C14,0,29148,2016-06-03,2,2,1228620,0,0,0,0
1624,29.0,0.0,C5,2,68418,2020-08-04,3,3,213060,0,0,0,0
1625,34.0,0.0,C23,1,76092,2018-02-19,2,3,7265580,0,0,0,0
1626,27.0,1.0,C8,0,29660,2020-08-15,2,2,0,0,0,0,0
1627,33.0,1.0,C21,2,36661,2019-11-03,3,3,2605330,1,0,0,0
1628,41.0,1.0,C15,2,96143,2019-11-02,3,3,3842680,0,0,0,0
1629,25.0,1.0,C1,0,74589,2015-07-16,1,3,2038430,0,0,0,0
1630,34.0,0.0,C26,0,32285,2017-12-08,2,2,1078260,0,0,0,0
1631,32.0,0.0,C3,2,48010,2020-05-24,1,1,2042670,1,0,0,0
1632,37.0,1.0,C16,2,34619,2018-05-18,1,1,951830,0,0,0,0
1633,31.0,0.0,C4,2,27867,2018-06-18,1,1,5339390,0,0,0,0
1634,31.0,1.0,C21,0,73070,2017-08-14,1,3,25757010,1,1,1,0
1635,33.0,0.0,C21,2,41169,2019-09-28,3,3,0,0,0,0,0
1636,27.0,0.0,C20,1,25605,2019-10-31,2,2,0,0,0,0,0
1637,31.0,1.0,C10,1,73534,2018-02-12,2,2,13626550,0,0,0,0
1638,27.0,0.0,C4,1,63402,2020-12-15,2,2,0,0,0,0,0
1639,30.0,0.0,C26,2,29575,2018-01-22,1,1,728820,0,0,0,0
1640,42.0,0.0,C20,0,32043,2017-12-11,1,3,2709580,0,0,0,0
1641,29.0,0.0,C13,1,69939,2019-11-29,3,3,485010,0,0,0,0
1642,31.0,0.0,C9,2,66923,2019-12-30,2,2,4184300,1,0,0,0
1643,37.0,0.0,C29,1,67317,2016-11-28,1,2,1061950,0,0,0,0
1644,33.0,1.0,C7,1,63898,2018-05-21,2,2,418100,0,0,0,0
1645,32.0,1.0,C24,0,40086,2018-10-20,1,1,0,0,0,0,0
1646,26.0,0.0,C7,2,52518,2019-08-29,2,2,0,0,0,0,0
1647,32.0,0.0,C8,0,60214,2018-11-09,1,1,1250540,0,0,0,0
1648,30.2,1.0,C22,1,25818,2018-09-04,1,1,16585750,1,0,0,0
1649,27.0,0.0,C28,1,78057,2019-10-06,3,3,3825400,0,0,0,0
1650,36.0,0.0,C15,2,83455,2020-01-30,3,3,1888150,0,0,0,0
1651,28.0,1.0,C1,2,55315,2017-11-14,1,2,1500210,0,0,0,0
1652,28.0,1.0,C7,2,58533,2020-04-07,2,2,1231750,1,0,0,0
1653,36.0,1.0,C27,1,61994,2019-09-15,2,2,663870,0,0,0,0
1654,46.0,1.0,C11,1,19072,2018-03-12,1,1,1241200,0,0,0,0
1655,32.0,1.0,C27,0,41973,2019-07-06,2,2,200000,0,0,0,0
1656,27.0,0.0,C3,1,29520,2020-09-21,1,1,0,0,0,0,0
1657,31.0,1.0,C3,1,88909,2019-10-29,3,3,3204010,0,0,0,0
1658,26.0,1.0,C3,0,28506,2020-01-10,2,2,0,0,0,0,0
1659,30.0,0.0,C29,0,44512,2019-05-30,3,3,0,0,0,0,0
1660,28.0,0.0,C10,2,34020,2017-07-08,1,1,3500430,0,0,0,0
1661,31.0,0.0,C9,0,49213,2019-10-07,1,1,1382460,0,0,0,0
1662,29.0,0.0,C3,1,79676,2020-12-11,3,3,0,0,0,0,0
1663,36.0,0.0,C14,1,77645,2020-07-17,3,3,474230,0,0,0,0
1664,38.0,1.0,C21,0,25678,2015-09-06,1,2,13395500,1,0,0,0
1665,28.0,1.0,C25,0,32250,2019-11-30,1,1,2435610,0,0,0,0
1666,36.0,0.0,C26,2,40099,2018-06-19,1,1,6006280,0,0,0,0
1667,30.0,1.0,C1,0,59169,2020-02-10,2,2,0,0,0,0,0
1668,29.0,0.0,C15,2,59078,2020-07-31,3,3,952730,1,0,0,0
1669,32.0,0.0,C11,0,46860,2020-07-17,2,2,0,0,0,0,0
1670,36.0,0.0,C19,1,40118,2020-09-28,3,3,1183570,0,0,0,0
1671,41.0,0.0,C29,0,28059,2018-06-18,1,1,375220,0,0,0,0
1672,40.0,0.0,C15,1,55836,2018-07-13,1,1,16747520,0,0,0,0
1673,24.0,0.0,C20,1,40996,2018-12-21,2,2,798510,0,0,0,0
1674,25.0,0.0,C16,0,45593,2020-12-20,2,2,0,0,0,0,0
1675,29.0,1.0,C18,0,44137,2020-02-01,1,1,3330620,0,0,0,0
1676,36.0,0.0,C14,1,52011,2018-11-30,1,1,233880,0,0,0,0
1677,36.0,1.0,C2,1,21043,2019-06-20,1,1,3357730,0,0,0,0
1678,31.0,1.0,C20,2,51181,2018-07-31,2,2,0,0,0,0,0
1679,36.0,1.0,C8,0,26145,2019-09-17,1,1,7227870,1,0,0,0
1680,41.0,0.0,C17,0,12553,2018-12-09,1,1,0,0,0,0,0
1681,33.0,0.0,C25,1,18642,2018-09-12,1,1,0,0,0,0,0
1682,36.0,0.0,C29,0,42383,2020-05-05,3,3,899410,0,0,0,0
1683,39.0,1.0,C27,2,60415,2020-08-18,2,2,2131080,1,0,0,0
1684,34.0,1.0,C1,1,81936,2019-11-05,2,2,6907240,1,0,0,0
1685,49.0,1.0,C23,2,76531,2018-07-02,1,2,2395890,0,0,0,0
1686,35.0,0.0,C7,1,56702,2019-11-07,2,2,181680,0,0,0,0
1687,25.0,0.0,C4,2,67394,2018-10-21,2,2,3033920,0,0,0,0
1688,39.0,0.0,C24,0,72499,2019-06-13,3,3,0,0,0,0,0
1689,37.0,0.0,C7,2,76388,2020-01-25,3,3,4643360,1,0,0,0
1690,22.0,0.0,C28,0,48097,2018-05-04,1,1,3121600,0,0,0,0
1691,30.0,0.0,C20,2,76425,2019-06-29,2,2,1119000,0,0,0,0
1692,35.0,1.0,C26,2,28498,2018-12-26,1,1,1375680,0,0,0,0
1693,32.0,0.0,C21,0,74953,2020-03-11,2,2,0,0,0,0,0
1694,37.0,0.0,C10,1,46345,2020-07-10,3,3,0,0,0,0,0
1695,34.0,0.0,C5,0,54291,2019-01-06,1,1,87200,0,0,0,0
1696,37.0,0.0,C13,1,48436,2018-05-23,1,1,2866880,0,0,0,0
1697,35.0,0.0,C11,1,42408,2018-05-19,1,2,7942910,0,0,0,0
1698,36.0,0.0,C15,0,32523,2019-11-07,2,2,0,0,0,0,0
1699,28.0,1.0,C19,1,30258,2020-10-30,1,1,0,0,0,0,0
1700,25.0,0.0,C14,2,46866,2019-08-24,1,1,1789380,0,0,0,0
1701,27.0,1.0,C23,1,39471,2020-08-07,1,1,0,0,0,0,0
1702,35.0,0.0,C6,1,98821,2013-06-18,2,4,24461920,0,0,0,0
1703,26.0,1.0,C27,1,54056,2020-09-28,2,2,0,0,0,0,0
1704,25.0,0.0,C13,2,58320,2019-11-17,1,1,442400,0,0,0,0
1705,27.0,1.0,C16,0,85803,2020-06-28,3,3,493600,0,0,0,0
1706,35.0,1.0,C27,0,30840,2017-12-26,1,2,26824210,0,1,1,0
1707,28.0,1.0,C10,0,60796,2019-12-07,1,1,0,0,0,0,0
1708,32.0,0.0,C25,1,34692,2019-12-30,2,2,4293290,0,0,0,0
1709,28.0,0.0,C3,1,70916,2020-01-09,2,2,5893200,0,0,0,0
1710,37.0,1.0,C20,2,59274,2018-05-15,1,1,3015730,0,0,0,0
